TG_ID,ACCOUNT_NUM,NAME,ADDRESS,CITY,STATE,ZIP,REGION,TERR,DATE,UNITS,CALLS
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,2/29/2012,0,1
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,4/30/2012,16,0
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,6/30/2012,8,2
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,7/31/2012,0,1
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,9/30/2012,0,2
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,10/31/2012,0,2
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,1/31/2013,0,2
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,3/31/2013,0,3
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,9/30/2013,0,4
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,10/31/2013,0,2
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,1/31/2014,0,1
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,4/30/2014,0,2
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,5/31/2014,6,1
652067,70433205,Lakeview Regional Medical Center,95 Judge Tanner Blvd,Covington,LA,70433,East Region,20107,6/30/2014,14,0
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,1/31/2012,0,4
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,2/29/2012,0,4
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,3/31/2012,0,4
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,5/31/2012,18,4
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,7/31/2012,0,5
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,10/31/2012,12,5
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,12/31/2012,0,1
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,1/31/2013,0,2
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,2/28/2013,0,1
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,4/30/2013,0,4
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,5/31/2013,4,1
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,6/30/2013,8,1
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,7/31/2013,0,3
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,9/30/2013,0,3
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,10/31/2013,0,1
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,1/31/2014,0,4
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,3/31/2014,0,1
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,4/30/2014,0,1
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,6/30/2014,0,2
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,7/31/2014,6,6
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,9/30/2014,4,0
652068,92270200,Eisenhower Medical Center,39000 Bob Hope Dr,Rancho Mirage,CA,92270,West Region,20206,11/30/2014,0,1
652071,33774200,Largo Medical Center Indian Rocks,201 14th Street SW,Largo,FL,33770,East Region,20105,7/31/2012,6,0
652072,39232200,River Oaks Hospital,1030 River Oaks Dr,Jackson,MS,39232,East Region,20107,2/29/2012,0,1
652072,39232200,River Oaks Hospital,1030 River Oaks Dr,Jackson,MS,39232,East Region,20107,7/31/2012,0,1
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,1/31/2012,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,3/31/2012,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,4/30/2012,14,4
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,5/31/2012,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,6/30/2012,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,7/31/2012,6,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,9/30/2012,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,10/31/2012,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,11/30/2012,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,1/31/2013,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,2/28/2013,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,3/31/2013,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,4/30/2013,4,0
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,5/31/2013,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,7/31/2013,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,9/30/2013,0,1
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,10/31/2013,0,1
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,12/31/2013,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,1/31/2014,0,2
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,5/31/2014,12,0
652074,28150200,Cleveland Regional Medical Center,201 E Grover St,Shelby,NC,28150,East Region,20103,7/31/2014,4,0
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,1/31/2012,0,1
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,9/30/2012,12,0
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,11/30/2012,0,3
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,12/31/2012,0,2
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,3/31/2013,0,5
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,4/30/2013,0,2
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,7/31/2013,4,1
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,9/30/2013,0,1
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,1/31/2014,0,2
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,3/31/2014,0,1
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,7/31/2014,16,0
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,9/30/2014,0,1
652075,85206200,Banner Baywood Medical Center,6644 E Baywood Ave,Mesa,AZ,85206,West Region,20202,10/31/2014,8,0
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,2/29/2012,0,1
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,5/31/2012,16,0
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,7/31/2012,0,1
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,8/31/2012,0,1
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,3/31/2013,0,1
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,6/30/2013,0,2
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,7/31/2013,8,3
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,9/30/2013,0,1
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,11/30/2013,0,2
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,12/31/2013,8,0
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,2/28/2014,0,3
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,3/31/2014,0,3
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,4/30/2014,0,1
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,5/31/2014,0,1
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,7/31/2014,0,2
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,8/31/2014,20,2
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,9/30/2014,0,3
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,10/31/2014,0,2
652076,63141201,Mercy Hospital St Louis,615 S New Ballas Rd,Saint Louis,MO,63141,West Region,20209,11/30/2014,0,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,1/31/2012,0,1
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,3/31/2012,12,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,4/30/2012,26,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,5/31/2012,0,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,6/30/2012,0,1
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,8/31/2012,6,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,10/31/2012,0,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,3/31/2013,6,0
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,4/30/2013,2,1
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,5/31/2013,8,1
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,7/31/2013,0,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,8/31/2013,0,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,9/30/2013,6,0
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,10/31/2013,0,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,11/30/2013,0,1
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,12/31/2013,0,1
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,2/28/2014,0,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,3/31/2014,6,0
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,4/30/2014,0,4
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,5/31/2014,6,1
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,6/30/2014,0,2
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,7/31/2014,4,0
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,8/31/2014,6,0
652079,92595200,Southwest Healthcare System Wildomar,36485 Inland Valley Dr,Wildomar,CA,92595,West Region,20206,12/31/2014,0,3
652080,47403202,Iu Health Bloomington Hospital,601 W 2nd St Fl 4,Bloomington,IN,47403,West Region,20209,7/31/2012,6,0
652080,47403202,Iu Health Bloomington Hospital,601 W 2nd St Fl 4,Bloomington,IN,47403,West Region,20209,10/31/2013,4,0
652080,47403202,Iu Health Bloomington Hospital,601 W 2nd St Fl 4,Bloomington,IN,47403,West Region,20209,5/31/2014,12,0
652080,47403202,Iu Health Bloomington Hospital,601 W 2nd St Fl 4,Bloomington,IN,47403,West Region,20209,6/30/2014,6,0
652081,65101200,Capital Regional Medical Center,1125 Madison St,Jefferson City,MO,65101,West Region,20209,8/31/2012,0,1
652081,65101200,Capital Regional Medical Center,1125 Madison St,Jefferson City,MO,65101,West Region,20209,5/31/2013,2,0
652081,65101200,Capital Regional Medical Center,1125 Madison St,Jefferson City,MO,65101,West Region,20209,6/30/2013,8,1
652081,65101200,Capital Regional Medical Center,1125 Madison St,Jefferson City,MO,65101,West Region,20209,1/31/2014,0,1
652081,65101200,Capital Regional Medical Center,1125 Madison St,Jefferson City,MO,65101,West Region,20209,6/30/2014,0,1
652081,65101200,Capital Regional Medical Center,1125 Madison St,Jefferson City,MO,65101,West Region,20209,7/31/2014,6,0
652081,65101200,Capital Regional Medical Center,1125 Madison St,Jefferson City,MO,65101,West Region,20209,9/30/2014,8,0
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,7/31/2012,2,0
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,8/31/2012,10,0
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,9/30/2012,6,0
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,7/31/2013,0,1
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,9/30/2013,30,2
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,10/31/2013,12,2
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,12/31/2013,0,1
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,1/31/2014,2,1
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,3/31/2014,0,1
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,5/31/2014,8,0
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,8/31/2014,0,1
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,9/30/2014,22,0
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,10/31/2014,0,1
652082,20010206,Childrens National Medical Center,111 Michigan Ave Nw,Washington,DC,20010,East Region,20101,11/30/2014,0,1
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,3/31/2012,0,1
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,4/30/2012,0,1
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,7/31/2012,16,1
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,8/31/2012,0,2
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,1/31/2013,0,2
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,3/31/2013,0,2
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,6/30/2013,0,2
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,9/30/2013,0,2
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,10/31/2013,14,0
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,3/31/2014,0,1
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,6/30/2014,0,2
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,7/31/2014,0,2
652083,63701200,Southeast Missouri Hospital,1701 Lacey St,Cape Girardeau,MO,63701,West Region,20209,8/31/2014,0,2
652084,31794200,Tift Regional Medical Center,901 18th St E,Tifton,GA,31794,East Region,20104,4/30/2013,16,0
652084,31794200,Tift Regional Medical Center,901 18th St E,Tifton,GA,31794,East Region,20104,7/31/2013,0,2
652084,31794200,Tift Regional Medical Center,901 18th St E,Tifton,GA,31794,East Region,20104,8/31/2013,10,0
652084,31794200,Tift Regional Medical Center,901 18th St E,Tifton,GA,31794,East Region,20104,1/31/2014,10,0
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,1/31/2012,0,3
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,2/29/2012,0,3
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,4/30/2012,10,0
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,5/31/2012,0,3
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,7/31/2012,0,3
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,9/30/2012,0,2
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,10/31/2012,0,1
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,11/30/2012,0,3
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,3/31/2013,0,2
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,5/31/2013,4,0
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,6/30/2013,0,3
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,8/31/2013,0,3
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,11/30/2013,0,3
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,3/31/2014,0,2
652085,92882201,Corona Regional Medical Center Main,800 S Main St,Corona,CA,92882,West Region,20206,4/30/2014,0,1
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,5/31/2012,0,3
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,2/28/2013,0,3
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,3/31/2013,0,1
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,5/31/2013,6,0
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,6/30/2013,0,4
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,8/31/2013,8,8
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,9/30/2013,0,1
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,10/31/2013,16,0
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,12/31/2013,0,2
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,2/28/2014,0,4
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,3/31/2014,2,0
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,4/30/2014,2,0
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,5/31/2014,4,0
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,6/30/2014,8,0
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,7/31/2014,16,0
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,8/31/2014,20,0
652086,76063201,Methodist Mansfield Medical Group,2800 E Broad St Ste 304,Mansfield,TX,76063,West Region,20203,10/31/2014,10,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,3/31/2012,16,1
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,4/30/2012,4,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,5/31/2012,8,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,7/31/2012,0,2
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,8/31/2012,0,3
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,9/30/2012,24,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,10/31/2012,8,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,12/31/2012,0,1
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,4/30/2013,12,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,6/30/2013,14,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,7/31/2013,4,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,8/31/2013,8,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,2/28/2014,4,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,5/31/2014,16,0
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,6/30/2014,12,2
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,7/31/2014,0,1
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,8/31/2014,8,2
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,9/30/2014,0,1
652087,77384202,St Lukes The Woodlands,17200 Saint Lukes Way,Conroe,TX,77384,West Region,20205,12/31/2014,0,1
652090,62226200,Protestant Memorial Medical Center Inc,4500 Memorial Dr,Belleville,IL,62226,West Region,20209,1/31/2013,4,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,6/30/2012,6,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,7/31/2012,4,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,8/31/2012,8,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,9/30/2012,16,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,10/31/2012,24,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,6/30/2013,8,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,7/31/2013,14,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,10/31/2013,10,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,4/30/2014,6,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,5/31/2014,18,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,7/31/2014,58,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,8/31/2014,0,0
652091,80228203,St Anthony Hospital Lakewood,11650 W 2nd Pl,Lakewood,CO,80228,West Region,20201,9/30/2014,-4,2
652095,25301202,Charleston Area Medical Center General Hospital,501 Morris St,Charleston,WV,25301,East Region,20108,3/31/2012,0,1
